PC1,PC2,Filename,Title,Type,Series
0.013476891,0.003105064,boxcarchildren_Animal Shelter Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Animal Shelter Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.011533205,0.027135763,boxcarchildren_Benny's Boxcar Sleepover - Gertrude Chandler Warner.txt,boxcarchildren_Benny's Boxcar Sleepover - Gertrude Chandler Warner,text,boxcarchildren
0.008229436,0.0195875,boxcarchildren_Benny's New Friend - Gertrude Chandler Warner.txt,boxcarchildren_Benny's New Friend - Gertrude Chandler Warner,text,boxcarchildren
0.009187551,0.013097208,boxcarchildren_Benny's Saturday Surprise - Gertrude Chandler Warner.txt,boxcarchildren_Benny's Saturday Surprise - Gertrude Chandler Warner,text,boxcarchildren
0.023894699,0.010822331,boxcarchildren_Bicycle Mystery - Gertrude Warner.txt,boxcarchildren_Bicycle Mystery - Gertrude Warner,text,boxcarchildren
0.028613397,0.000786465,boxcarchildren_Boardwalk Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Boardwalk Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.038134529,0.003894219,"boxcarchildren_Boxcar Children 12 - Houseboat Mystery - Warner, Gertrude Chandler.txt","boxcarchildren_Boxcar Children 12 - Houseboat Mystery - Warner, Gertrude Chandler",text,boxcarchildren
0.010885753,0.009368202,"boxcarchildren_Boxcar Children 19 - Benny Uncovers a Myst - Warner, Gertrude Chandler.txt","boxcarchildren_Boxcar Children 19 - Benny Uncovers a Myst - Warner, Gertrude Chandler",text,boxcarchildren
0.017562692,0.002394611,"boxcarchildren_Boxcar Children 42 - Mystery of the Missin - Warner, Gertrude Chandler.txt","boxcarchildren_Boxcar Children 42 - Mystery of the Missin - Warner, Gertrude Chandler",text,boxcarchildren
0.027067829,0.002381586,"boxcarchildren_Boxcar Children 54 - Hurricane Mystery - Warner, Gertrude Chandler.txt","boxcarchildren_Boxcar Children 54 - Hurricane Mystery - Warner, Gertrude Chandler",text,boxcarchildren
0.031636128,0.00114618,"boxcarchildren_Boxcar Children 61 - Growling Bear Mystery - Warner, Gertrude Chandler.txt","boxcarchildren_Boxcar Children 61 - Growling Bear Mystery - Warner, Gertrude Chandler",text,boxcarchildren
0.026869886,0.002310801,"boxcarchildren_Boxcar Children 62 - Mystery of the Lake M - Warner, Gertrude Chandler.txt","boxcarchildren_Boxcar Children 62 - Mystery of the Lake M - Warner, Gertrude Chandler",text,boxcarchildren
0.024591947,-0.001299452,"boxcarchildren_Boxcar Children 68 - Basketball Mystery - Warner, Gertrude Chandler.txt","boxcarchildren_Boxcar Children 68 - Basketball Mystery - Warner, Gertrude Chandler",text,boxcarchildren
0.024718166,0.003218407,boxcarchildren_Boxcar Children Halloween Special - Gertrude Chandler Warner.txt,boxcarchildren_Boxcar Children Halloween Special - Gertrude Chandler Warner,text,boxcarchildren
0.017111904,0.001956408,boxcarchildren_Boxcar Children Spooky Special - Gertrude Chandler Warner.txt,boxcarchildren_Boxcar Children Spooky Special - Gertrude Chandler Warner,text,boxcarchildren
0.022257577,0.00254698,boxcarchildren_Finders Keepers Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Finders Keepers Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.027543118,-0.000149604,boxcarchildren_Game Store Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Game Store Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.012785175,-0.001714936,boxcarchildren_Ghost of the Chattering Bones - Gertrude Chandler Warner.txt,boxcarchildren_Ghost of the Chattering Bones - Gertrude Chandler Warner,text,boxcarchildren
0.028848292,0.001105682,boxcarchildren_Great Bicycle Race Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Great Bicycle Race Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.025884366,-0.000200166,boxcarchildren_Great Shark Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Great Shark Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.018214352,-0.003778385,boxcarchildren_Gymnastics Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Gymnastics Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.016668207,0.004980873,boxcarchildren_Haunted Cabin Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Haunted Cabin Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.03146614,-0.009300914,boxcarchildren_Hidden in the Haunted School - Gertrude Chandler Warner.txt,boxcarchildren_Hidden in the Haunted School - Gertrude Chandler Warner,text,boxcarchildren
0.018569085,-0.00244057,boxcarchildren_Hockey Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Hockey Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.014818213,0.008341254,boxcarchildren_Honeybee Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Honeybee Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.022232354,0.004597243,boxcarchildren_Ice Cream Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Ice Cream Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.03215713,-0.00314656,boxcarchildren_Journey on a Runaway Train - Gertrude Chandler Warner.txt,boxcarchildren_Journey on a Runaway Train - Gertrude Chandler Warner,text,boxcarchildren
0.025718053,0.002337328,boxcarchildren_Mystery in the Old Attic - Gertrude Chandler Warner.txt,boxcarchildren_Mystery in the Old Attic - Gertrude Chandler Warner,text,boxcarchildren
0.02205901,0.005496377,boxcarchildren_Mystery in the Sand - Gertrude Warner.txt,boxcarchildren_Mystery in the Sand - Gertrude Warner,text,boxcarchildren
0.023089966,0.00510093,boxcarchildren_Mystery of the Fallen Treasure - Gertrude Chandler Warner.txt,boxcarchildren_Mystery of the Fallen Treasure - Gertrude Chandler Warner,text,boxcarchildren
0.024908356,0.003560165,boxcarchildren_Mystery of the Haunted Boxcar - Gertrude Chandler Warner.txt,boxcarchildren_Mystery of the Haunted Boxcar - Gertrude Chandler Warner,text,boxcarchildren
0.018293259,0.003784983,boxcarchildren_Mystery of the Hidden Painting - Gertrude Chandler Warner.txt,boxcarchildren_Mystery of the Hidden Painting - Gertrude Chandler Warner,text,boxcarchildren
0.021690467,0.007249883,boxcarchildren_Mystery of the Queen's Jewels - Gertrude Chandler Warner.txt,boxcarchildren_Mystery of the Queen's Jewels - Gertrude Chandler Warner,text,boxcarchildren
0.011510176,-0.000528934,boxcarchildren_Mystery of the Runaway Ghost - Gertrude Chandler Warner.txt,boxcarchildren_Mystery of the Runaway Ghost - Gertrude Chandler Warner,text,boxcarchildren
0.022640952,-0.002895025,boxcarchildren_Mystery of the Stolen Snowboard - Gertrude Chandler Warner.txt,boxcarchildren_Mystery of the Stolen Snowboard - Gertrude Chandler Warner,text,boxcarchildren
0.028684837,-0.001066802,boxcarchildren_Mystery of the Wild Ponies - Gertrude Chandler Warner.txt,boxcarchildren_Mystery of the Wild Ponies - Gertrude Chandler Warner,text,boxcarchildren
0.02540936,0.006668264,boxcarchildren_Mystery of the Wild West Bandit - Gertrude Chandler Warner.txt,boxcarchildren_Mystery of the Wild West Bandit - Gertrude Chandler Warner,text,boxcarchildren
0.018551061,-0.008264548,boxcarchildren_Mystery on Stage - Gertrude Chandler Warner.txt,boxcarchildren_Mystery on Stage - Gertrude Chandler Warner,text,boxcarchildren
0.020146621,0.002481209,boxcarchildren_Mystery on the Ice - Gertrude Chandler Warner.txt,boxcarchildren_Mystery on the Ice - Gertrude Chandler Warner,text,boxcarchildren
0.025119854,-0.005299349,boxcarchildren_Return of the Graveyard Ghost - Gertrude Chandler Warner.txt,boxcarchildren_Return of the Graveyard Ghost - Gertrude Chandler Warner,text,boxcarchildren
0.021343214,0.021042006,boxcarchildren_Sam Makes Trouble - Gertrude Chandler Warner.txt,boxcarchildren_Sam Makes Trouble - Gertrude Chandler Warner,text,boxcarchildren
0.033001477,-0.001586218,boxcarchildren_Secret on the Thirteenth Floor - Gertrude Chandler Warner.txt,boxcarchildren_Secret on the Thirteenth Floor - Gertrude Chandler Warner,text,boxcarchildren
0.034035521,0.007990586,boxcarchildren_Snowbound Mystery - Gertrude Warner.txt,boxcarchildren_Snowbound Mystery - Gertrude Warner,text,boxcarchildren
0.025748277,-0.001185454,boxcarchildren_Summer Camp Mystery - Gertrude Chandler Warner.txt,boxcarchildren_Summer Camp Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.022073412,0.016668754,boxcarchildren_Surprise Island - Gertrude Warner.txt,boxcarchildren_Surprise Island - Gertrude Warner,text,boxcarchildren
0.024821638,0.004165044,boxcarchildren_TBC 026_ The Mystery of the Mixed-Up Zoo - Gertrude Chandler Warner.txt,boxcarchildren_TBC 026_ The Mystery of the Mixed-Up Zoo - Gertrude Chandler Warner,text,boxcarchildren
0.024109378,0.004268448,boxcarchildren_TBC 050_ Mystery in the Cave - Gertrude Chandler Warner.txt,boxcarchildren_TBC 050_ Mystery in the Cave - Gertrude Chandler Warner,text,boxcarchildren
0.026691061,0.001513981,boxcarchildren_TBC 052_ The Mystery of the Lost Mine - Gertrude Chandler Warner.txt,boxcarchildren_TBC 052_ The Mystery of the Lost Mine - Gertrude Chandler Warner,text,boxcarchildren
0.0232901,0.003441951,boxcarchildren_TBC 053_ The Guide Dog Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 053_ The Guide Dog Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.03183605,-0.007811554,boxcarchildren_TBC 055_ The Mystery of the Secret Message - Gertrude Chandler Warner.txt,boxcarchildren_TBC 055_ The Mystery of the Secret Message - Gertrude Chandler Warner,text,boxcarchildren
0.032666448,0.000719288,boxcarchildren_TBC 056_ The Firehouse Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 056_ The Firehouse Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.028315594,-0.002721437,boxcarchildren_TBC 059_ The Outer Space Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 059_ The Outer Space Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.025759542,0.001297621,boxcarchildren_TBC 064_ The Black Pearl Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 064_ The Black Pearl Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.030453189,0.003125535,boxcarchildren_TBC 065_ The Cereal Box Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 065_ The Cereal Box Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.024848951,0.003758567,boxcarchildren_TBC 067_ The Mystery of the Stolen Sword - Gertrude Chandler Warner.txt,boxcarchildren_TBC 067_ The Mystery of the Stolen Sword - Gertrude Chandler Warner,text,boxcarchildren
0.027722986,0.001742706,boxcarchildren_TBC 069_ The Movie Star Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 069_ The Movie Star Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.024412586,-0.00246797,boxcarchildren_TBC 071_ The Ghost Town Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 071_ The Ghost Town Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.028970717,0.00097786,boxcarchildren_TBC 072_ The Mystery in the Mall - Gertrude Chandler Warner.txt,boxcarchildren_TBC 072_ The Mystery in the Mall - Gertrude Chandler Warner,text,boxcarchildren
0.020685328,0.001628729,boxcarchildren_TBC 074_ The Poison Frog Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 074_ The Poison Frog Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.022949663,0.002132357,boxcarchildren_TBC 075_ The Mystery of the Empty Safe - Gertrude Chandler Warner.txt,boxcarchildren_TBC 075_ The Mystery of the Empty Safe - Gertrude Chandler Warner,text,boxcarchildren
0.026648903,0.002168243,boxcarchildren_TBC 078_ The Mystery in the Computer Game - Gertrude Chandler Warner.txt,boxcarchildren_TBC 078_ The Mystery in the Computer Game - Gertrude Chandler Warner,text,boxcarchildren
0.017860411,-0.001902686,boxcarchildren_TBC 079_ Mystery at the Crooked House - Gertrude Chandler Warner.txt,boxcarchildren_TBC 079_ Mystery at the Crooked House - Gertrude Chandler Warner,text,boxcarchildren
0.02241008,0.003329319,boxcarchildren_TBC 081_ The Mystery of the Midnight Dog - Gertrude Chandler Warner.txt,boxcarchildren_TBC 081_ The Mystery of the Midnight Dog - Gertrude Chandler Warner,text,boxcarchildren
0.01536049,0.001725679,boxcarchildren_TBC 083_ The Copycat Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 083_ The Copycat Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.032616693,0.002905414,boxcarchildren_TBC 084_ The Haunted Clock Tower Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 084_ The Haunted Clock Tower Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.034941715,-0.003317273,boxcarchildren_TBC 085_ The Disappearing Staircase Myster - Gertrude Chandler Warner.txt,boxcarchildren_TBC 085_ The Disappearing Staircase Myster - Gertrude Chandler Warner,text,boxcarchildren
0.021872259,0.005065544,boxcarchildren_TBC 086_ The Mystery on Blizzard Mountain - Gertrude Chandler Warner.txt,boxcarchildren_TBC 086_ The Mystery on Blizzard Mountain - Gertrude Chandler Warner,text,boxcarchildren
0.019086089,0.001875542,boxcarchildren_TBC 087_ The Mystery of the Spider's Clue - Gertrude Chandler Warner.txt,boxcarchildren_TBC 087_ The Mystery of the Spider's Clue - Gertrude Chandler Warner,text,boxcarchildren
0.031317874,-0.001954806,boxcarchildren_TBC 089_ The Mystery of the Star Ruby - Gertrude Chandler Warner.txt,boxcarchildren_TBC 089_ The Mystery of the Star Ruby - Gertrude Chandler Warner,text,boxcarchildren
0.006061417,-0.000243049,boxcarchildren_TBC 092_ The Tattletale Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 092_ The Tattletale Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.036104037,-0.002495449,boxcarchildren_TBC 093_ The Comic Book Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 093_ The Comic Book Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.013034801,0.003059866,boxcarchildren_TBC 096_ The Mystery in the Fortune Cookie - Gertrude Chandler Warner.txt,boxcarchildren_TBC 096_ The Mystery in the Fortune Cookie - Gertrude Chandler Warner,text,boxcarchildren
0.030489848,-0.006134003,boxcarchildren_TBC 097_ The Radio Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 097_ The Radio Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.024368046,0.00603931,boxcarchildren_TBC 101_ The Clue in the Corn Maze - Gertrude Chandler Warner.txt,boxcarchildren_TBC 101_ The Clue in the Corn Maze - Gertrude Chandler Warner,text,boxcarchildren
0.031466358,3.00E-05,boxcarchildren_TBC 103_ The Sword of the Silver Knight - Gertrude Chandler Warner.txt,boxcarchildren_TBC 103_ The Sword of the Silver Knight - Gertrude Chandler Warner,text,boxcarchildren
0.005627246,0.001561082,boxcarchildren_TBC 105_ The Mystery of the Orphan Train - Gertrude Chandler Warner.txt,boxcarchildren_TBC 105_ The Mystery of the Orphan Train - Gertrude Chandler Warner,text,boxcarchildren
0.027251344,0.003827016,boxcarchildren_TBC 106_ The Vanishing Passenger - Gertrude Chandler Warner.txt,boxcarchildren_TBC 106_ The Vanishing Passenger - Gertrude Chandler Warner,text,boxcarchildren
0.025685364,0.004225002,boxcarchildren_TBC 107_ The Giant Yo-Yo Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 107_ The Giant Yo-Yo Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.01922448,0.002001821,boxcarchildren_TBC 108_ The Creature in Ogopogo Lake - Gertrude Chandler Warner.txt,boxcarchildren_TBC 108_ The Creature in Ogopogo Lake - Gertrude Chandler Warner,text,boxcarchildren
0.030552448,0.001156386,boxcarchildren_TBC 109_ The Rock 'n' Roll Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 109_ The Rock 'n' Roll Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.032676325,-0.003898303,boxcarchildren_TBC 110_ The Secret of the Mask - Gertrude Chandler Warner.txt,boxcarchildren_TBC 110_ The Secret of the Mask - Gertrude Chandler Warner,text,boxcarchildren
0.029645275,-0.002064827,boxcarchildren_TBC 111_ The Seattle Puzzle - Gertrude Chandler Warner.txt,boxcarchildren_TBC 111_ The Seattle Puzzle - Gertrude Chandler Warner,text,boxcarchildren
0.016336998,0.000344554,boxcarchildren_TBC 112_ The Ghost in the First Row - Gertrude Chandler Warner.txt,boxcarchildren_TBC 112_ The Ghost in the First Row - Gertrude Chandler Warner,text,boxcarchildren
0.037380813,0.004930729,boxcarchildren_TBC 113_ The Box That Watch Found - Gertrude Chandler Warner.txt,boxcarchildren_TBC 113_ The Box That Watch Found - Gertrude Chandler Warner,text,boxcarchildren
0.031756719,-0.00132519,boxcarchildren_TBC 114_ A Horse Named Dragon - Gertrude Chandler Warner.txt,boxcarchildren_TBC 114_ A Horse Named Dragon - Gertrude Chandler Warner,text,boxcarchildren
0.028580981,-0.002395299,boxcarchildren_TBC 115_ The Great Detective Race - Gertrude Chandler Warner.txt,boxcarchildren_TBC 115_ The Great Detective Race - Gertrude Chandler Warner,text,boxcarchildren
0.028593018,0.002753033,boxcarchildren_TBC 116_ The Ghost at the Drive-In Movie - Gertrude Chandler Warner.txt,boxcarchildren_TBC 116_ The Ghost at the Drive-In Movie - Gertrude Chandler Warner,text,boxcarchildren
0.046268703,-0.006967735,boxcarchildren_TBC 117_ The Mystery of the Traveling Toma - Gertrude Chandler Warner.txt,boxcarchildren_TBC 117_ The Mystery of the Traveling Toma - Gertrude Chandler Warner,text,boxcarchildren
0.020496096,-0.0030299,boxcarchildren_TBC 118_ The Spy Game - Gertrude Chandler Warner.txt,boxcarchildren_TBC 118_ The Spy Game - Gertrude Chandler Warner,text,boxcarchildren
0.012259234,0.00872015,boxcarchildren_TBC 119_ The Dog-Gone Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 119_ The Dog-Gone Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.029042019,0.001610868,boxcarchildren_TBC 120_ The Vampire Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 120_ The Vampire Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.022433645,0.006855375,boxcarchildren_TBC 121_ Superstar Watch - Gertrude Chandler Warner.txt,boxcarchildren_TBC 121_ Superstar Watch - Gertrude Chandler Warner,text,boxcarchildren
0.02866313,0.002886169,boxcarchildren_TBC 122_ The Spy in the Bleachers - Gertrude Chandler Warner.txt,boxcarchildren_TBC 122_ The Spy in the Bleachers - Gertrude Chandler Warner,text,boxcarchildren
0.023301478,-0.001762684,boxcarchildren_TBC 123_ The Amazing Mystery Show - Gertrude Chandler Warner.txt,boxcarchildren_TBC 123_ The Amazing Mystery Show - Gertrude Chandler Warner,text,boxcarchildren
0.01993391,0.001243294,boxcarchildren_TBC 124_ The Pumpkin Head Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBC 124_ The Pumpkin Head Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.020765541,0.001297893,boxcarchildren_TBC 125_ The Cupcake Caper - Gertrude Chandler Warner.txt,boxcarchildren_TBC 125_ The Cupcake Caper - Gertrude Chandler Warner,text,boxcarchildren
0.032609705,0.000458792,boxcarchildren_TBC 129_ The Great Turkey Heist - Gertrude Chandler Warner.txt,boxcarchildren_TBC 129_ The Great Turkey Heist - Gertrude Chandler Warner,text,boxcarchildren
0.019537586,0.008576089,boxcarchildren_TBC 130_ The Garden Thief - Gertrude Chandler Warner.txt,boxcarchildren_TBC 130_ The Garden Thief - Gertrude Chandler Warner,text,boxcarchildren
0.014057464,0.001761757,"boxcarchildren_TBCS 02_ The Mystery in Washington, D.C_ - Gertrude Chandler Warner.txt","boxcarchildren_TBCS 02_ The Mystery in Washington, D.C_ - Gertrude Chandler Warner",text,boxcarchildren
0.015219403,0.006042586,boxcarchildren_TBCS 03_ The Mystery at Snowflake Inn - Gertrude Chandler Warner.txt,boxcarchildren_TBCS 03_ The Mystery at Snowflake Inn - Gertrude Chandler Warner,text,boxcarchildren
0.011674632,0.003030484,boxcarchildren_TBCS 04_ The Boxcar Children Summer Specia - Gertrude Chandler Warner.txt,boxcarchildren_TBCS 04_ The Boxcar Children Summer Specia - Gertrude Chandler Warner,text,boxcarchildren
0.02325902,0.008802538,boxcarchildren_TBCS 05_ The Pilgrim Village Mystery - Gertrude Chandler Warner.txt,boxcarchildren_TBCS 05_ The Pilgrim Village Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.032114436,-1.33E-05,boxcarchildren_The Black Widow Spider Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Black Widow Spider Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.029879952,0.003068397,boxcarchildren_The Camp-out Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Camp-out Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.019446597,0.002674348,boxcarchildren_The Canoe Trip Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Canoe Trip Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.026510082,0.001894124,boxcarchildren_The Castle Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Castle Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.02176008,0.000941947,boxcarchildren_The Celebrity Cat Caper - Gertrude Chandler Warner.txt,boxcarchildren_The Celebrity Cat Caper - Gertrude Chandler Warner,text,boxcarchildren
0.023793085,0.000439984,boxcarchildren_The Clue in the Papyrus Scroll - Gertrude Chandler Warner.txt,boxcarchildren_The Clue in the Papyrus Scroll - Gertrude Chandler Warner,text,boxcarchildren
0.026139753,0.002305898,boxcarchildren_The Clue in the Recycling Bin - Gertrude Chandler Warner.txt,boxcarchildren_The Clue in the Recycling Bin - Gertrude Chandler Warner,text,boxcarchildren
0.025899594,-0.001673172,boxcarchildren_The Day of the Dead Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Day of the Dead Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.03040004,0.001591219,boxcarchildren_The Detour of the Elephants - Gertrude Chandler Warner.txt,boxcarchildren_The Detour of the Elephants - Gertrude Chandler Warner,text,boxcarchildren
0.029787504,0.001995687,boxcarchildren_The Dinosaur Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Dinosaur Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.023739676,0.002647038,boxcarchildren_The Disappearing Friend Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Disappearing Friend Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.026734944,0.006367278,boxcarchildren_The Doughnut Whodunit - Gertrude Chandler Warner.txt,boxcarchildren_The Doughnut Whodunit - Gertrude Chandler Warner,text,boxcarchildren
0.024015205,0.001862749,boxcarchildren_The Election Day Dilemma - Gertrude Chandler Warner.txt,boxcarchildren_The Election Day Dilemma - Gertrude Chandler Warner,text,boxcarchildren
0.023679416,0.002523715,boxcarchildren_The Ghost Ship Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Ghost Ship Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.037329445,-0.002907521,boxcarchildren_The Great Spy Showdown - Gertrude Chandler Warner.txt,boxcarchildren_The Great Spy Showdown - Gertrude Chandler Warner,text,boxcarchildren
0.030957709,-0.00242663,boxcarchildren_The Homerun Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Homerun Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.035158818,-0.0024005,boxcarchildren_The Hundred-Year Mystery - Gertrude Chandler Warner.txt,boxcarchildren_The Hundred-Year Mystery - Gertrude Chandler Warner,text,boxcarchildren
0.028712716,0.000321362,boxcarchildren_The Khipu and the Final Key - Gertrude Chandler Warner.txt,boxcarchildren_The Khipu and the Final Key - Gertrude Chandler Warner,text,boxcarchildren
0.02767781,-0.001596975,boxcarchildren_The Legend of the Howling Werewolf - Gertrude Chandler Warner.txt,boxcarchildren_The Legend of the Howling Werewolf - Gertrude Chandler Warner,text,boxcarchildren
0.031796943,-0.003597852,boxcarchildren_The Legend of the Irish Castle - Gertrude Chandler Warner.txt,boxcarchildren_The Legend of the Irish Castle - Gertrude Chandler Warner,text,boxcarchildren
0.018447156,0.014926937,boxcarchildren_The Lighthouse Mystery - Gertrude Warner.txt,boxcarchildren_The Lighthouse Mystery - Gertrude Warner,text,boxcarchildren
0.019165588,-0.000994395,boxcarchildren_The Mystery at the Calgary Stampede - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery at the Calgary Stampede - Gertrude Chandler Warner,text,boxcarchildren
0.022753346,0.002503807,boxcarchildren_The Mystery at the Dog Show - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery at the Dog Show - Gertrude Chandler Warner,text,boxcarchildren
0.040283954,-0.00056599,boxcarchildren_The Mystery at the Fair - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery at the Fair - Gertrude Chandler Warner,text,boxcarchildren
0.012152143,0.010113943,boxcarchildren_The Mystery Cruise - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery Cruise - Gertrude Chandler Warner,text,boxcarchildren
0.010911417,-0.005461923,boxcarchildren_The Mystery Girl - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery Girl - Gertrude Chandler Warner,text,boxcarchildren
0.015223572,0.002627431,boxcarchildren_The Mystery Horse - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery Horse - Gertrude Chandler Warner,text,boxcarchildren
0.021976283,0.004739129,boxcarchildren_The Mystery in the Snow - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery in the Snow - Gertrude Chandler Warner,text,boxcarchildren
0.017602408,0.004933917,boxcarchildren_The Mystery of the Alligator Swamp - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Alligator Swamp - Gertrude Chandler Warner,text,boxcarchildren
0.024674393,0.000716399,boxcarchildren_The Mystery of the Black Raven - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Black Raven - Gertrude Chandler Warner,text,boxcarchildren
0.042247991,-0.000672186,boxcarchildren_The Mystery of the Grinning Gargoyle - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Grinning Gargoyle - Gertrude Chandler Warner,text,boxcarchildren
0.020627509,0.001047532,boxcarchildren_The Mystery of the Lost Village - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Lost Village - Gertrude Chandler Warner,text,boxcarchildren
0.025405859,0.001458896,boxcarchildren_The Mystery of the Missing Pop Idol - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Missing Pop Idol - Gertrude Chandler Warner,text,boxcarchildren
0.026383377,0.004568116,boxcarchildren_The Mystery of the Purple Pool - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Purple Pool - Gertrude Chandler Warner,text,boxcarchildren
0.038890777,-0.004320696,boxcarchildren_The Mystery of the Screech Owl - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Screech Owl - Gertrude Chandler Warner,text,boxcarchildren
0.024029613,-0.001509972,boxcarchildren_The Mystery of the Soccer Snitch - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Soccer Snitch - Gertrude Chandler Warner,text,boxcarchildren
0.023346356,0.007671104,boxcarchildren_The Mystery of the Stolen Dinosaur Bones - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Stolen Dinosaur Bones - Gertrude Chandler Warner,text,boxcarchildren
0.020477728,-0.001411919,boxcarchildren_The Mystery of the Stolen Music - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Stolen Music - Gertrude Chandler Warner,text,boxcarchildren
0.019014447,0.000523318,boxcarchildren_The Mystery of the Tiger's Eye - Gertrude Chandler Warner.txt,boxcarchildren_The Mystery of the Tiger's Eye - Gertrude Chandler Warner,text,boxcarchildren
